epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,112.116,1.2614,2.85715,1.50747,0.91487,0.63215,0.84099,0.589,0.89704,2.78449,1.40926,0.000658333,0.000658333,0.000658333
2,219.712,1.28296,2.18545,1.53976,0.69189,0.64706,0.70739,0.45986,1.15444,3.37056,1.60058,0.00131188,0.00131188,0.00131188
3,330.406,1.34627,2.62068,1.60396,0.47162,0.38235,0.39978,0.20742,1.30014,5.53335,1.89672,0.00195223,0.00195223,0.00195223
4,438.231,1.34659,2.35059,1.59922,0.32827,0.27941,0.24499,0.09239,1.39648,4.39363,1.96284,0.0019406,0.0019406,0.0019406
5,546.447,1.34446,2.25049,1.58022,0.58216,0.61765,0.63198,0.41872,1.08702,2.90331,1.60713,0.0019208,0.0019208,0.0019208
6,657.776,1.3135,2.33988,1.61902,0.14696,0.32353,0.13812,0.04759,1.53129,5.07008,2.25511,0.001901,0.001901,0.001901
