# Columns:
# 1: X
# 2: Y
# 3: computed depth
# 4: measured depth
# 5: difference between computed and measured depth
# frame: ./0000_depth.png
# frame: ./0000_sync_depth.png
# frame: ./0001_depth.png
# frame: ./0001_sync_depth.png
# frame: ./0002_depth.png
# frame: ./0002_sync_depth.png
# frame: ./0003_depth.png
# frame: ./0003_sync_depth.png
# frame: ./0004_depth.png
# frame: ./0004_sync_depth.png
# frame: ./0005_depth.png
# frame: ./0005_sync_depth.png
# frame: ./0006_depth.png
# frame: ./0006_sync_depth.png
# frame: ./0007_depth.png
# frame: ./0007_sync_depth.png
# frame: ./0008_depth.png
# frame: ./0008_sync_depth.png
# frame: ./0009_depth.png
# frame: ./0009_sync_depth.png
# frame: ./0010_depth.png
# frame: ./0010_sync_depth.png
# frame: ./0011_depth.png
# frame: ./0011_sync_depth.png
# frame: ./0012_depth.png
# frame: ./0012_sync_depth.png
98 76 0.551429 0.478 0.0734289
100 76 0.55135 0.48 0.0713504
101 76 0.551311 0.48 0.0713112
102 76 0.551272 0.48 0.071272
103 76 0.551233 0.479 0.0722328
104 76 0.551194 0.479 0.0721936
105 76 0.551154 0.479 0.0721544
106 76 0.551115 0.48 0.0711152
52 77 0.552722 0.473 0.079722
60 77 0.552407 0.473 0.0794069
61 77 0.552367 0.474 0.0783675
62 77 0.552328 0.473 0.0793281
63 77 0.552289 0.473 0.0792888
64 77 0.552249 0.473 0.0792494
65 77 0.55221 0.473 0.0792101
66 77 0.552171 0.473 0.0791707
67 77 0.552131 0.473 0.0791314
68 77 0.552092 0.475 0.0770921
69 77 0.552053 0.476 0.0760527
70 77 0.552013 0.476 0.0760134
71 77 0.551974 0.476 0.0759741
72 77 0.551935 0.477 0.0749348
73 77 0.551895 0.478 0.0738955
74 77 0.551856 0.478 0.0738562
75 77 0.551817 0.479 0.0728169
76 77 0.551778 0.478 0.0737776
77 77 0.551738 0.477 0.0747383
78 77 0.551699 0.479 0.0726991
79 77 0.55166 0.48 0.0716598
80 77 0.551621 0.481 0.0706205
81 77 0.551581 0.48 0.0715813
82 77 0.551542 0.478 0.073542
83 77 0.551503 0.477 0.0745028
84 77 0.551464 0.477 0.0744636
85 77 0.551424 0.477 0.0744243
87 77 0.551346 0.476 0.0753459
88 77 0.551307 0.475 0.0763066
89 77 0.551267 0.475 0.0762674
90 77 0.551228 0.476 0.0752282
94 77 0.551071 0.479 0.0720715
99 77 0.550876 0.479 0.0718756
100 77 0.550836 0.48 0.0708365
104 77 0.55068 0.479 0.0716799
105 77 0.550641 0.479 0.0716408
106 77 0.550602 0.481 0.0696017
69 78 0.551537 0.472 0.0795375
70 78 0.551498 0.472 0.0794982
71 78 0.551459 0.472 0.079459
72 78 0.55142 0.473 0.0784198
73 78 0.551381 0.473 0.0783805
74 78 0.551341 0.473 0.0783413
75 78 0.551302 0.474 0.0773021
76 78 0.551263 0.475 0.0762629
77 78 0.551224 0.474 0.0772237
78 78 0.551184 0.475 0.0761845
79 78 0.551145 0.476 0.0751453
80 78 0.551106 0.478 0.0731061
81 78 0.551067 0.478 0.0730669
82 78 0.551028 0.477 0.0740277
83 78 0.550989 0.476 0.0749886
84 78 0.550949 0.476 0.0749494
87 78 0.550832 0.475 0.0758319
90 78 0.550715 0.476 0.0747145
105 78 0.550128 0.477 0.0731282
106 78 0.550089 0.479 0.0710891
52 79 0.55169 0.472 0.07969
59 79 0.551415 0.472 0.0794152
60 79 0.551376 0.473 0.078376
69 79 0.551023 0.473 0.0780232
70 79 0.550984 0.474 0.076984
71 79 0.550945 0.473 0.0779449
72 79 0.550906 0.473 0.0779057
73 79 0.550867 0.472 0.0788666
74 79 0.550827 0.473 0.0778274
75 79 0.550788 0.472 0.0787883
76 79 0.550749 0.475 0.0757491
77 79 0.55071 0.474 0.07671
78 79 0.550671 0.476 0.0746709
79 79 0.550632 0.476 0.0746317
80 79 0.550593 0.479 0.0715926
81 79 0.550554 0.479 0.0715535
82 79 0.550514 0.477 0.0735144
83 79 0.550475 0.477 0.0734753
84 79 0.550436 0.477 0.0734362
85 79 0.550397 0.478 0.0723971
87 79 0.550319 0.478 0.072319
88 79 0.55028 0.477 0.0732799
89 79 0.550241 0.477 0.0732408
91 79 0.550163 0.479 0.0711627
104 79 0.549656 0.479 0.0706555
105 79 0.549617 0.479 0.0706165
106 79 0.549578 0.481 0.0685776
69 80 0.55051 0.472 0.0785099
70 80 0.550471 0.473 0.0774708
71 80 0.550432 0.471 0.0794317
72 80 0.550393 0.471 0.0793926
76 80 0.550236 0.474 0.0762363
77 80 0.550197 0.474 0.0761972
78 80 0.550158 0.476 0.0741582
79 80 0.550119 0.477 0.0731191
80 80 0.55008 0.478 0.0720801
81 80 0.550041 0.477 0.0730411
